1,6
2,10
3,14
4,18
5,22
6,24
7,28
8,32
9,36
10,42
11,46
12,50
13,52
14,56
15,60
16,64
17,70
18,72
19,78
20,80
21,86
22,90
23,94
24,98
25,100
26,104
27,108
28,112
29,118
30,122
31,124
32,128
33,132
34,136
35,142
36,146
37,150
38,152
39,156
40,160
41,164
42,168
43,174
44,178
45,182
46,186
47,188
48,192
49,196
50,200
51,204
52,208
53,212
54,216
55,220
56,224
57,230
58,234
59,238
60,240
61,244
62,250
63,252
64,258
65,260
66,266
67,270
68,274
69,278
70,280
71,286
72,288
73,294
74,298
75,302
76,304
77,310
78,314
79,318
80,322
81,326
82,330
83,334
84,336
85,340
86,344
87,350
88,352
89,358
90,362
91,364
92,370
93,374
94,376
95,382
96,386
97,390
98,392
99,398
100,400
101,406
102,410
103,414
104,418
105,422
106,426
107,428
108,432
109,436
110,442
111,444
112,448
113,452
114,456
115,462
116,466
117,468
118,474
119,478
120,482
121,484
122,488
123,492
124,498
125,502
126,504
127,510
128,512
129,516
130,522
131,526
132,530
133,534
134,538
135,540
136,546
137,550
138,554
139,558
140,560
141,566
142,570
143,574
144,578
145,582
146,584
147,588
148,594
149,598
150,600
151,606
152,610
153,612
154,618
155,622
156,626
157,628
158,634
159,638
160,640
161,644
162,650
163,652
164,656
165,660
166,664
167,668
168,672
169,678
170,682
171,686
172,690
173,692
174,698
175,700
176,704
177,710
178,712
179,718
180,722
181,726
182,730
183,732
184,738
185,740
186,746
187,748
188,752
189,758
190,762
191,764
192,768
193,772
194,776
195,782
196,786
197,790
198,794
199,798
200,802
201,806
202,810
203,814
204,816
205,822
206,824
207,828
208,834
209,838
210,840
211,844
212,848
213,852
214,856
215,862
216,864
217,868
218,874
219,878
220,880
221,886
222,890
223,894
224,898
225,902
226,904
227,908
228,912
229,916
230,920
231,926
232,930
233,934
234,938
235,942
236,946
237,950
238,952
239,956
240,962
241,964
242,968
243,972
244,976
245,980
246,986
247,990
248,992
249,998
250,1002
251,1006
252,1008
253,1014
254,1018
255,1020
256,1026
257,1028
258,1034
259,1036
260,1042
261,1044
262,1050
263,1052
264,1056
265,1060
266,1066
267,1070
268,1074
269,1078
270,1080
271,1084
272,1090
273,1094
274,1098
275,1102
276,1106
277,1110
278,1114
279,1118
280,1120
281,1126
282,1130
283,1134
284,1136
285,1142
286,1146
287,1148
288,1152
289,1156
290,1162
291,1164
292,1170
293,1172
294,1176
295,1182
296,1184
297,1190
298,1194
299,1198
300,1200
301,1206
302,1208
303,1212
304,1216
305,1220
306,1224
307,1228
308,1234
309,1238
310,1242
311,1244
312,1248
313,1252
314,1258
315,1262
316,1266
317,1268
318,1272
319,1278
320,1280
321,1284
322,1290
323,1292
324,1298
325,1300
326,1306
327,1310
328,1314
329,1318
