6,0
10,0
12,0
18,0
20,0
26,0
28,0
34,0
36,0
40,0
46,0
50,0
52,0
56,0
60,0
64,0
70,0
72,0
76,0
80,0
86,0
90,0
94,0
96,0
100,0
104,0
108,0
112,0
118,0
122,0
124,0
130,0
132,0
138,0
140,0
146,0
148,0
154,0
158,0
160,0
164,0
168,0
174,0
178,0
182,0
186,0
188,0
192,0
196,0
200,0
206,0
208,0
212,0
216,0
220,0
224,0
228,0
232,0
236,0
240,0
244,0
248,0
252,0
258,0
262,0
266,0
270,0
274,0
276,0
282,0
284,0
288,0
294,0
298,0
300,0
304,0
308,0
314,0
316,0
322,0
326,0
328,0
334,0
338,0
340,0
344,0
350,0
354,0
356,0
362,0
364,0
370,0
372,0
376,0
382,0
386,0
388,0
392,0
396,0
400,0
404,0
408,0
414,0
416,0
422,0
426,0
428,0
432,0
438,0
440,0
446,0
450,0
452,0
458,0
460,0
466,0
468,0
474,0
478,0
482,0
484,0
488,0
492,0
498,0
500,0
504,0
508,0
512,0
516,0
520,0
524,0
530,0
534,0
538,0
540,0
546,0
550,0
552,0
558,0
560,0
566,0
568,0
574,0
578,0
580,0
586,0
588,0
594,0
596,0
602,0
606,0
608,0
612,0
618,0
620,0
624,0
630,0
632,0
638,0
640,0
644,0
650,0
654,0
658,0
662,0
664,0
668,0
672,0
676,0
682,0
684,0
690,0
692,0
698,0
702,0
706,0
708,0
712,0
716,0
720,0
724,0
728,0
734,0
738,0
740,0
744,0
748,0
752,0
756,0
760,0
764,0
770,0
772,0
776,0
780,0
784,0
790,0
792,0
796,0
802,0
806,0
810,0
814,0
818,0
820,0
826,0
828,0
832,0
838,0
842,0
844,0
850,0
852,0
858,0
860,0
864,0
870,0
874,0
876,0
880,0
884,0
890,0
892,0
896,0
902,0
904,0
908,0
912,0
916,0
920,0
924,0
930,0
932,0
936,0
942,0
946,0
948,0
952,0
958,0
962,0
966,0
968,0
972,0
978,0
980,0
986,0
990,0
994,0
998,0
1002,0
1004,0
1008,0
1014,0
1018,0
1020,0
1026,0
1028,0
1034,0
1038,0
1040,0
1044,0
1050,0
1052,0
1056,0
1062,0
1066,0
1070,0
1074,0
1078,0
1080,0
1086,0
1088,0
1092,0
1098,0
1100,0
1106,0
1108,0
1112,0
1116,0
1122,0
1126,0
1128,0
1134,0
1138,0
1142,0
1144,0
1150,0
1152,0
1156,0
1162,0
1166,0
1170,0
1172,0
1176,0
1180,0
1184,0
1188,0
1192,0
1196,0
1202,0
1204,0
1208,0
1212,0
1216,0
1222,0
1226,0
1230,0
1234,0
1236,0
1240,0
1246,0
1248,0
1252,0
1258,0
1262,0
1264,0
1270,0
1272,0
1278,0
1280,0
1284,0
1290,0
1294,0
1298,0
1302,0
1306,0
1308,0
1312,0
1318,0
1320,0
1326,0
1330,0
1334,0
1338,0
1340,0
1344,0
1350,0
1352,0
1358,0
1362,0
1364,0
1368,0
1372,0
1378,0
1382,0
1386,0
1388,0
1392,0
1396,0
1402,0
1404,0
1410,0
1414,0
1416,0
1422,0
1426,0
1430,0
1434,0
1436,0
1442,0
1444,0
1450,0
1454,0
1456,0
1462,0
1464,0
1468,0
1472,0
1476,0
1480,0
1484,0
1488,0
1494,0
1498,0
1502,0
1506,0
1510,0
1512,0
1518,0
1520,0
1524,0
1528,0
1534,0
1538,0
1540,0
1546,0
1548,0
1552,0
1556,0
1562,0
1566,0
1568,0
1572,0
1578,0
1580,0
1586,0
1588,0
1594,0
1596,0
1602,0
1604,0
1610,0
1614,0
1616,0
1622,0
1624,0
1630,0
1634,0
1636,0
1640,0
1646,0
1648,0
1654,0
1658,0
1662,0
1664,0
1670,0
1672,0
1676,0
1680,0
1686,0
1688,0
1692,0
1696,0
1700,0
1704,0
1708,0
1714,0
1716,0
1720,0
1726,0
1730,0
1734,0
1736,0
1742,0
1744,0
1750,0
1754,0
1758,0
1760,0
1764,0
1768,0
1774,0
1778,0
1780,0
1786,0
1788,0
1792,0
1798,0
1802,0
1806,0
1808,0
1814,0
1816,0
1820,0
1826,0
1830,0
1834,0
1836,0
1842,0
1844,0
1848,0
1852,0
1858,0
1862,0
1864,0
1868,0
1872,0
1878,0
1882,0
1884,0
1890,0
1892,0
1898,0
1900,0
1906,0
1910,0
1914,0
1918,0
1922,0
1924,0
1928,0
1934,0
1936,0
1940,0
1944,0
1950,0
1952,0
1958,0
1962,0
1964,0
1968,0
1972,0
1976,0
1980,0
1984,0
1988,0
1992,0
1998,0
2002,0
2006,0
2010,0
2012,0
2018,0
2020,0
2026,0
2030,0
2034,0
2038,0
2042,0
2044,0
2048,0
2052,0
2056,0
2060,0
2066,0
2070,0
2072,0
2078,0
2080,0
2084,0
2090,0
2094,0
2098,0
2102,0
2104,0
2108,0
2114,0
2118,0
2122,0
2124,0
2130,0
2134,0
2138,0
2140,0
2146,0
2150,0
2154,0
2158,0
2162,0
2166,0
2168,0
2172,0
2178,0
2180,0
2186,0
2188,0
2192,0
2198,0
2202,0
2204,0
2210,0
2212,0
2218,0
2220,0
2226,0
2230,0
2234,0
2238,0
2242,0
2246,0
2248,0
2252,0
2256,0
2262,0
2264,0
2268,0
2272,0
2278,0
2282,0
2286,0
2288,0
2294,0
2298,0
2300,0
2304,0
2310,0
2312,0
2316,0
2320,0
2324,0
2330,0
2332,0
2336,0
2342,0
2346,0
2350,0
2352,0
2356,0
2362,0
2366,0
2370,0
2374,0
2376,0
2380,0
2386,0
2388,0
2392,0
2398,0
2402,0
2406,0
2410,0
2414,0
2418,0
2420,0
2424,0
2428,0
2432,0
2436,0
2440,0
2444,0
2450,0
2454,0
2458,0
2462,0
2466,0
2468,0
2474,0
2476,0
2482,0
2484,0
2490,0
2494,0
2498,0
2500,0
2504,0
2508,0
2514,0
2516,0
2520,0
2526,0
2528,0
2534,0
2536,0
2542,0
2546,0
2548,0
2554,0
2556,0
2560,0
2564,0
2568,0
2574,0
2578,0
2582,0
2584,0
2588,0
2594,0
2598,0
2602,0
2606,0
2608,0
2612,0
2616,0
2620,0
2624,0
2628,0
2632,0
2636,0
2642,0
2646,0
2650,0
2654,0
2658,0
2660,0
2664,0
2668,0
2674,0
2678,0
2682,0
2686,0
2688,0
2694,0
2698,0
2700,0
2706,0
2710,0
2714,0
2718,0
2720,0
2726,0
2730,0
2732,0
2736,0
2742,0
2746,0
2750,0
2754,0
2756,0
2762,0
2764,0
2770,0
2774,0
2778,0
2782,0
2784,0
2788,0
2794,0
2796,0
2802,0
2806,0
2808,0
2814,0
2816,0
2822,0
2826,0
2830,0
2832,0
2838,0
2842,0
2846,0
2850,0
2852,0
2858,0
2862,0
2864,0
2870,0
2872,0
2878,0
2880,0
2884,0
2888,0
2894,0
2898,0
2900,0
2904,0
2908,0
2914,0
2918,0
2922,0
2926,0
2930,0
2934,0
2936,0
2942,0
2946,0
2950,0
2954,0
2956,0
2962,0
2966,0
2968,0
2974,0
2976,0
2980,0
2986,0
2988,0
2992,0
2998,0
3000,0
3004,0
3008,0
3012,0
3018,0
3020,0
3024,0
3028,0
3034,0
3036,0
3042,0
3046,0
3050,0
3052,0
3058,0
3062,0
3064,0
3070,0
3074,0
3078,0
3082,0
3084,0
3090,0
3094,0
3096,0
3100,0
3106,0
3110,0
3114,0
3116,0
3120,0
3126,0
3128,0
3132,0
3138,0
3140,0
3146,0
3150,0
3154,0
3156,0
3160,0
3164,0
3168,0
3172,0
3178,0
3180,0
3184,0
3188,0
3192,0
3198,0
3202,0
3206,0
3208,0
3214,0
3218,0
3222,0
3224,0
3230,0
3232,0
3236,0
3240,0
3244,0
3250,0
3252,0
3256,0
3260,0
3264,0
3268,0
3272,0
3276,0
3280,0
3286,0
3288,0
3292,0
3296,0
3302,0
3306,0
3310,0
3312,0
3318,0
3320,0
3324,0
3330,0
3332,0
3336,0
3342,0
3344,0
3348,0
3354,0
3356,0
3360,0
3366,0
3370,0
3374,0
3376,0
3382,0
3386,0
3390,0
3392,0
3396,0
3400,0
3404,0
3410,0
3414,0
3418,0
3420,0
3424,0
3430,0
3434,0
3436,0
3440,0
3446,0
3448,0
3452,0
3456,0
3462,0
3464,0
3470,0
3474,0
3478,0
3480,0
3484,0
3490,0
3492,0
3496,0
3500,0
3504,0
3508,0
3512,0
3518,0
3520,0
3524,0
3528,0
3532,0
3538,0
3542,0
3546,0
3550,0
3552,0
3556,0
3560,0
3566,0
3570,0
3574,0
3576,0
3582,0
3584,0
3590,0
3594,0
3596,0
3602,0
3606,0
3608,0
3614,0
3616,0
3622,0
3624,0
3628,0
3634,0
3638,0
3642,0
3644,0
3650,0
3654,0
3656,0
3660,0
3664,0
3670,0
3674,0
3678,0
3680,0
3684,0
3688,0
3694,0
3698,0
3702,0
3704,0
3708,0
3712,0
3716,0
3720,0
3726,0
3730,0
3734,0
3736,0
3742,0
3744,0
3748,0
3754,0
3758,0
3762,0
3766,0
3768,0
3774,0
3778,0
3780,0
3784,0
3788,0
3794,0
3798,0
3802,0
3806,0
3808,0
3812,0
3816,0
3822,0
3826,0
3830,0
3832,0
3838,0
3842,0
3846,0
3848,0
3854,0
3856,0
3862,0
3864,0
3870,0
3874,0
3878,0
3882,0
3884,0
3890,0
3894,0
3898,0
3902,0
3904,0
3908,0
3912,0
3916,0
3920,0
3924,0
3930,0
3934,0
3938,0
3940,0
3944,0
3948,0
3954,0
3958,0
3962,0
3966,0
3970,0
3974,0
3978,0
3982,0
3984,0
3990,0
3992,0
3996,0
4000,0
4006,0
4010,0
4012,0
4016,0
4020,0
4026,0
4028,0
4032,0
4036,0
4042,0
4044,0
4050,0
4054,0
4056,0
4060,0
4064,0
4070,0
4072,0
4078,0
4080,0
4086,0
4090,0
4094,0
4098,0
4102,0
4104,0
4108,0
4114,0
4118,0
4120,0
4126,0
4130,0
4134,0
4138,0
4140,0
4146,0
4150,0
4154,0
4156,0
4162,0
4166,0
4170,0
4174,0
4178,0
4180,0
4186,0
4190,0
4192,0
4196,0
4202,0
4204,0
4210,0
4214,0
4218,0
4220,0
4226,0
4230,0
4234,0
4236,0
4240,0
4244,0
4248,0
4252,0
4256,0
4260,0
4266,0
4268,0
4274,0
4276,0
4280,0
4286,0
4288,0
4292,0
4298,0
4300,0
4306,0
4308,0
4314,0
4318,0
4322,0
4326,0
4330,0
4334,0
4336,0
4342,0
4344,0
4350,0
4354,0
4356,0
4360,0
4366,0
4370,0
4372,0
4378,0
4380,0
4386,0
4390,0
4394,0
4396,0
4402,0
4406,0
4410,0
4412,0
4418,0
4422,0
4426,0
4430,0
4432,0
4438,0
4442,0
4444,0
4448,0
4452,0
4458,0
4460,0
4466,0
4470,0
4474,0
4478,0
4482,0
4484,0
4490,0
4494,0
4498,0
4500,0
4504,0
4510,0
4514,0
4518,0
4522,0
4526,0
4530,0
4534,0
4538,0
4540,0
4544,0
4548,0
4552,0
4558,0
4560,0
4566,0
4570,0
4572,0
4576,0
4582,0
4586,0
4590,0
4594,0
4598,0
4600,0
4604,0
4608,0
4614,0
4616,0
4622,0
4624,0
4630,0
4632,0
4638,0
4640,0
4644,0
4648,0
4652,0
4658,0
4662,0
4664,0
4668,0
4672,0
4676,0
4682,0
4686,0
4688,0
4692,0
4698,0
4700,0
4704,0
4710,0
4714,0
4718,0
4722,0
4724,0
4728,0
4734,0
4736,0
4740,0
4746,0
4748,0
4754,0
4758,0
4760,0
4766,0
4770,0
4774,0
4776,0
4782,0
4786,0
4788,0
4792,0
4798,0
4800,0
4806,0
4810,0
4814,0
4818,0
4820,0
4826,0
4830,0
4832,0
4838,0
4842,0
4846,0
4850,0
4852,0
4856,0
4862,0
4866,0
4870,0
4874,0
4876,0
4882,0
4886,0
4890,0
4892,0
4898,0
4902,0
4906,0
4910,0
4912,0
4918,0
4922,0
4924,0
4928,0
4934,0
4938,0
4940,0
4946,0
4950,0
4954,0
4958,0
4960,0
4966,0
4970,0
4972,0
4978,0
4980,0
4984,0
4990,0
4994,0
4996,0
5000,0
5006,0
5008,0
5014,0
5016,0
5022,0
5026,0
5030,0
5034,0
5038,0
5042,0
5046,0
5050,0
5052,0
5058,0
5062,0
5064,0
5070,0
5074,0
5076,0
5082,0
5084,0
5090,0
5094,0
5098,0
5102,0
5104,0
5110,0
5112,0
5118,0
5122,0
5126,0
5128,0
5134,0
5138,0
5140,0
5144,0
5148,0
5152,0
5158,0
5160,0
5164,0
5170,0
5172,0
5178,0
5180,0
5186,0
5190,0
5194,0
5198,0
5200,0
5204,0
5210,0
5212,0
5218,0
5220,0
5224,0
5228,0
5232,0
5236,0
5242,0
5246,0
5250,0
5254,0
5258,0
5262,0
5266,0
5270,0
5274,0
5278,0
5282,0
5286,0
5290,0
5294,0
5298,0
5300,0
5306,0
5310,0
5312,0
5318,0
5322,0
5326,0
5328,0
5334,0
5336,0
5340,0
5344,0
5350,0
5354,0
5356,0
5360,0
5364,0
5370,0
5372,0
5376,0
5380,0
5384,0
5388,0
5392,0
5398,0
5400,0
5404,0
5408,0
5414,0
5416,0
5422,0
5426,0
5430,0
5434,0
5438,0
5440,0
5446,0
5450,0
5452,0
5458,0
5460,0
5464,0
5470,0
5474,0
5476,0
